ax,ay,az,gx,gy,gz,hg_ax,hg_ay,hg_az,t_ms,p1_label,p1_crash,p2_label,p2_crash
0.0356,0.638,9.6498,-4.3378,-3.7842,6.6432,-0.0743,0.6917,9.6793,6804,0,0.0,,
0.0915,-0.8247,9.5873,0.7495,1.6609,-3.8165,0.0726,-0.726,9.5532,6805,0,0.0,,
-0.1104,0.3557,9.9064,0.1356,3.3208,4.8137,-0.1568,0.2735,9.8774,6806,0,0.0,,
0.1809,0.0512,9.4205,-1.9156,0.2027,-2.6656,0.1398,0.0179,9.4105,6807,0,0.0,,
0.1056,0.1275,9.949,0.9529,-0.3431,-4.0688,0.0635,0.1146,9.9995,6808,0,0.0,,
-0.1373,0.3925,9.8438,-0.3687,1.4538,0.1568,-0.2139,0.3599,9.8551,6809,0,0.0,,
-0.0723,0.2063,10.1898,0.2389,-1.6779,2.537,-0.0752,0.2713,10.1599,6810,0,0.0,,
-0.1482,-0.0747,9.6842,1.7143,2.3612,5.0596,-0.1197,-0.0838,9.6596,6811,0,0.0,,
0.6877,0.1503,9.941,-6.8341,0.3029,-2.6215,0.6015,0.1198,9.9708,6812,0,0.0,,
0.5024,0.3492,9.5662,3.1163,4.4108,-6.1806,0.4012,0.3232,9.5643,6813,0,0.0,,
-0.1293,-0.1145,9.7399,-3.5764,-1.473,5.9275,-0.1063,-0.1308,9.7433,6814,0,0.0,,
0.3009,-0.0698,9.6815,1.4145,-0.1853,2.0751,0.2738,-0.0589,9.6017,6815,0,0.0,,
0.4875,0.4821,9.5493,1.2948,0.9431,-5.0556,0.4905,0.5343,9.6621,6816,0,0.0,,
0.3622,-0.3032,9.9478,1.9167,5.5287,1.2959,0.3391,-0.2882,9.9243,6817,0,0.0,,
-0.1271,0.1694,9.8456,-7.9512,-6.6249,1.4581,-0.0126,0.1374,9.7777,6818,0,0.0,,
0.3369,-0.1226,9.6707,-2.5454,-1.6272,1.647,0.3924,-0.1786,9.7383,6819,0,0.0,,
0.2784,-0.0149,9.6243,-4.167,0.7174,1.2802,0.2934,-0.1208,9.6336,6820,0,0.0,,
0.5872,-0.2517,9.4408,-3.3141,6.9184,1.8508,0.6102,-0.2649,9.5061,6821,0,0.0,,
0.3289,0.1745,9.7879,-2.9205,-3.7898,-0.5221,0.2942,0.1212,9.8234,6822,0,0.0,,
0.2664,-0.2014,10.0515,2.7391,1.263,-1.7761,0.2508,-0.2484,10.0525,6823,0,0.0,,
0.3777,0.0483,10.0093,0.8185,1.1585,0.7582,0.3935,0.0362,9.9781,6824,0,0.0,,
0.1573,-0.2153,9.7683,-1.9125,0.5809,-0.8848,0.006,-0.2665,9.7659,6825,0,0.0,,
0.042,-0.1114,9.7014,-1.4035,3.3847,3.1691,0.0453,-0.0127,9.6654,6826,0,0.0,,
-0.0915,-0.7162,9.6266,-1.861,-0.8708,-3.544,-0.107,-0.737,9.6963,6827,0,0.0,,
0.01,-0.5108,9.9061,6.4128,1.1154,2.9089,-0.0198,-0.5794,9.9016,6828,0,0.0,,
-0.0759,-0.0233,9.842,0.651,-3.8318,-4.8962,-0.0979,0.014,9.7738,6829,0,0.0,,
0.3602,0.0471,9.9202,-3.4098,0.6268,-0.397,0.3761,0.1256,9.7982,6830,0,0.0,,
0.0089,0.7733,9.7821,-1.1468,-2.5151,3.1461,-0.0524,0.8354,9.7985,6831,0,0.0,,
-0.4717,-0.1247,10.0438,-1.1349,-1.6268,-5.5814,-0.4586,-0.1434,10.1012,6832,0,0.0,,
0.2975,-0.3083,9.8529,-3.5874,3.0533,5.4227,0.2864,-0.2773,9.8209,6833,0,0.0,,
-0.1801,-0.0351,9.8792,-0.0212,4.6505,-2.0029,-0.2207,-0.0275,9.8805,6834,0,0.0,,
0.0179,-0.2879,10.0604,5.1468,-3.5699,3.348,0.0275,-0.3004,10.1632,6835,0,0.0,,
-0.1194,-0.0964,9.9965,-2.6363,-1.2334,-3.9791,-0.1208,-0.001,9.9974,6836,0,0.0,,
0.2978,0.127,9.9094,1.028,2.0579,4.386,0.2933,0.1529,9.8807,6837,0,0.0,,
0.1133,0.4604,9.6597,-2.5334,1.7048,0.7164,0.0994,0.4935,9.7234,6838,0,0.0,,
0.1866,0.0475,9.9981,-5.1956,-3.1607,-1.0393,0.3004,0.0201,10.0562,6839,0,0.0,,
-0.4329,0.2641,9.9519,-2.721,4.8171,-2.3016,-0.4739,0.2368,9.9679,6840,0,0.0,,
0.1349,0.5484,9.884,-2.7614,-1.6698,0.4681,0.0655,0.6022,9.9011,6841,0,0.0,,
0.0451,0.3777,9.7461,-2.311,-1.0233,3.1697,0.1122,0.3443,9.7716,6842,0,0.0,,
0.6121,0.0259,9.7446,-0.8941,-0.7048,1.5481,0.648,0.0307,9.799,6843,0,0.0,,
0.2258,0.1814,9.91,-1.6573,-0.715,-0.2871,0.202,0.0392,9.975,6844,0,0.0,,
-0.1481,-0.4792,9.683,-2.2357,4.058,0.7047,-0.1323,-0.4618,9.7128,6845,0,0.0,,
0.1145,-0.2795,9.7842,2.1359,0.9224,1.3152,0.1153,-0.2885,9.7772,6846,0,0.0,,
0.123,-0.3261,9.7312,0.5988,0.6284,-0.1012,0.1746,-0.396,9.6878,6847,0,0.0,,
-0.5735,-0.2112,9.8706,-1.6221,2.0393,-1.2592,-0.6237,-0.1902,9.7996,6848,0,0.0,,
0.0421,0.288,9.7993,-1.6355,2.4761,-3.0449,-0.048,0.3613,9.8305,6849,0,0.0,,
0.8318,-0.1165,9.7066,-1.011,-0.4382,-0.9881,0.8956,-0.087,9.6522,6850,0,0.0,,
0.0592,0.1068,9.6544,-5.1213,-3.6923,-3.3801,0.1271,0.1396,9.6827,6851,0,0.0,,
-0.2592,0.3965,9.6689,-0.7951,2.2954,7.4394,-0.2566,0.3315,9.7103,6852,0,0.0,,
-0.3727,0.0135,9.7888,0.9486,-1.2187,1.9775,-0.3175,0.0678,9.7482,6853,0,0.0,,
0.493,0.4027,9.5909,-3.0836,1.5784,2.8159,0.5037,0.3143,9.6067,6854,0,0.0,,
0.5016,-0.6253,9.7282,-2.3094,-0.4739,-3.0905,0.4433,-0.5878,9.7454,6855,0,0.0,,
0.3842,0.2808,10.0012,11.9746,6.6109,0.045,0.3927,0.2628,9.996,6856,0,0.0,,
0.5102,0.3109,10.0237,1.7306,-2.2318,0.4904,0.5899,0.3047,10.0228,6857,0,0.0,,
0.0615,0.2109,9.9474,0.2834,5.5585,-0.5291,0.0781,0.2942,9.97,6858,0,0.0,,
-0.3601,-0.1912,9.8876,0.4718,2.4818,2.7666,-0.3093,-0.2184,9.9252,6859,0,0.0,,
0.0367,-0.2797,9.4474,0.3174,-1.6296,-1.4014,0.0968,-0.3139,9.4645,6860,0,0.0,,
0.1925,0.0733,9.8063,-2.1379,-3.3758,-0.657,0.1728,0.1524,9.8121,6861,0,0.0,,
-0.1197,0.2816,9.8625,-0.1919,3.8171,-0.7763,-0.0608,0.3299,9.8405,6862,0,0.0,,
-0.0255,0.4267,10.029,3.3734,-2.0525,-4.018,-0.0816,0.4903,9.9755,6863,0,0.0,,
-0.5583,-0.2655,9.6291,-1.7304,2.0014,-2.6921,-0.5806,-0.2932,9.632,6864,0,0.0,,
0.2913,-0.1173,9.9367,2.7707,-1.6572,-1.8454,0.3344,-0.1268,9.9977,6865,0,0.0,,
-0.3221,-0.2971,9.6867,4.2429,3.0801,-1.4293,-0.3481,-0.3058,9.6082,6866,0,0.0,,
0.4671,-0.0326,9.9295,-1.3947,1.1602,3.559,0.4328,-0.1414,9.8835,6867,0,0.0,,
0.0241,0.1317,9.5793,5.7638,-0.999,0.2183,0.0296,0.1252,9.521,6868,0,0.0,,
-0.1543,0.281,9.822,-1.0091,4.1195,-3.0609,-0.1948,0.2456,9.8391,6869,0,0.0,,
-0.2028,-0.4554,9.7032,0.2481,-2.8033,7.8244,-0.229,-0.5263,9.713,6870,0,0.0,,
-0.2399,-0.0794,9.9509,1.4817,1.6161,-1.5878,-0.2397,-0.1477,9.9878,6871,0,0.0,,
0.4332,0.2454,9.965,3.9601,-1.4656,-0.2398,0.4322,0.261,9.9268,6872,0,0.0,,
-0.0184,0.269,9.5971,-5.9381,2.9851,2.3854,-0.056,0.3299,9.6174,6873,0,0.0,,
0.1627,-0.6475,9.6461,0.155,0.491,-4.4969,0.1706,-0.6043,9.5692,6874,0,0.0,,
0.0286,0.2563,9.8703,-1.4774,2.4859,-1.1451,0.0726,0.2422,9.9478,6875,0,0.0,,
-0.1277,-0.0608,9.7833,5.8891,2.9917,-3.4935,-0.1648,-0.074,9.8338,6876,0,0.0,,
0.5696,0.253,9.6823,3.6383,-1.5589,-0.3329,0.5801,0.2691,9.6497,6877,0,0.0,,
-0.2017,-0.1435,9.7596,-3.3896,3.0452,0.54,-0.2013,-0.033,9.758,6878,0,0.0,,
0.2593,-0.0695,10.0574,-0.3652,-1.9715,2.5903,0.2382,-0.0307,9.9698,6879,0,0.0,,
0.1263,-0.1802,9.9436,1.7389,1.7528,-4.0256,0.154,-0.1309,9.8551,6880,0,0.0,,
-0.0906,0.462,9.7799,0.854,2.0451,2.8678,-0.0913,0.4545,9.6763,6881,0,0.0,,
0.4597,-0.1553,9.9034,-6.3995,5.0787,-7.2844,0.4255,-0.0392,9.8886,6882,0,0.0,,
0.2355,-0.1856,9.8696,-0.3973,0.1502,2.6603,0.1975,-0.103,9.8974,6883,0,0.0,,
-0.0257,0.1692,9.678,-0.582,-2.4288,-0.2872,-0.0124,0.2409,9.7725,6884,0,0.0,,
-0.0401,-0.003,9.5845,-0.5669,-1.5012,-3.4845,-0.0012,0.0749,9.6283,6885,0,0.0,,
-0.5071,0.3369,9.8108,2.2636,2.3997,0.148,-0.5042,0.3232,9.8076,6886,0,0.0,,
0.1201,0.0788,10.0515,-1.202,-4.5232,-4.5601,0.1854,0.1098,10.0114,6887,0,0.0,,
0.5639,-0.1365,10.2761,-5.0755,-2.6058,-4.0412,0.5128,-0.165,10.2625,6888,0,0.0,,
-0.0079,0.2164,10.0811,-0.1749,4.9681,1.7786,0.006,0.2649,10.0822,6889,0,0.0,,
-0.2776,0.1222,9.8328,1.2995,-2.1709,4.132,-0.1954,0.1254,9.9231,6890,0,0.0,,
-0.3389,0.2236,9.6304,-1.0032,-3.3127,-0.8851,-0.3031,0.2069,9.5403,6891,0,0.0,,
-0.1173,0.4397,9.8089,3.0974,0.6123,2.2284,-0.0945,0.4603,9.8851,6892,0,0.0,,
-0.1169,0.0794,9.6764,-1.6374,-1.8598,1.9845,-0.1617,0.1353,9.5901,6893,0,0.0,,
0.0341,0.2163,10.0119,3.7504,3.1606,1.0862,0.0706,0.2267,10.055,6894,0,0.0,,
0.1636,0.2388,9.9578,4.4453,-0.2981,0.9833,0.1848,0.1631,9.9589,6895,0,0.0,,
0.321,-0.2334,10.157,2.8484,-1.1453,-1.0678,0.3379,-0.145,10.1497,6896,0,0.0,,
0.6053,-0.3606,9.9118,-0.9686,-1.399,3.4968,0.5491,-0.3689,9.8983,6897,0,0.0,,
0.1303,0.0359,10.1967,5.2457,-7.0363,2.7301,0.1468,0.0529,10.1546,6898,0,0.0,,
-0.1967,-0.1364,9.8972,1.5854,-2.8158,0.459,-0.2564,-0.0778,9.856,6899,0,0.0,,
0.4033,0.4609,9.5544,-6.6726,-4.4,1.7898,0.3348,0.5004,9.563,6900,0,0.0,,
-0.4096,-0.0645,9.8015,-2.5161,-2.6456,-1.8031,-0.4314,-0.0987,9.8171,6901,0,0.0,,
0.1301,0.1024,9.658,2.3204,7.2811,-1.3998,0.1101,0.1677,9.6903,6902,0,0.0,,
0.0364,0.3367,9.6481,2.1989,-1.5154,3.835,0.1197,0.3687,9.5896,6903,0,0.0,,
0.3896,0.0533,9.7507,-3.1427,-0.8745,-2.4045,0.2936,0.064,9.7873,6904,0,0.0,,
0.3773,0.0302,9.6983,3.686,-0.2431,-2.8258,0.3437,0.031,9.7067,6905,0,0.0,,
0.5014,-0.339,10.0748,-1.5611,-2.0586,6.8493,0.5453,-0.376,10.0413,6906,0,0.0,,
0.0827,0.0625,9.6392,-0.1303,-1.1255,-0.2475,0.1976,0.1026,9.5658,6907,0,0.0,,
0.0555,-0.3465,9.5464,-2.3885,0.2467,0.4811,0.0038,-0.3488,9.4935,6908,0,0.0,,
-0.1386,0.6019,9.7552,-0.5976,-4.1559,-3.091,-0.1192,0.6308,9.7265,6909,0,0.0,,
-0.2473,-0.3058,10.0489,1.0107,5.8811,0.4913,-0.2592,-0.2376,10.1198,6910,0,0.0,,
0.2198,-0.5889,9.9453,-1.5311,4.8897,-1.6367,0.231,-0.5055,9.9739,6911,0,0.0,,
0.1223,-0.1689,9.7271,4.0244,-0.4101,3.708,0.1398,-0.1367,9.7276,6912,0,0.0,,
-0.167,-0.1087,10.299,-0.1227,0.3307,-4.5269,-0.0944,-0.0981,10.3125,6913,0,0.0,,
0.1342,0.105,9.6979,6.5097,3.4415,-0.6627,0.2223,0.0375,9.6432,6914,0,0.0,,
-0.1371,-0.0805,9.4427,-1.2,-0.755,0.4283,-0.1522,-0.1037,9.4054,6915,0,0.0,,
-0.7955,-0.4971,10.0141,-2.596,-0.2771,0.4955,-0.8331,-0.5123,10.0409,6916,0,0.0,,
-0.3932,0.3368,10.0231,2.002,-3.7055,-0.1349,-0.4102,0.3282,9.9819,6917,0,0.0,,
0.2843,0.2852,9.7078,5.3293,1.9418,2.2748,0.3357,0.2948,9.6907,6918,0,0.0,,
-0.5425,0.1377,9.8299,-2.7801,0.4366,-1.3562,-0.5224,0.0836,9.845,6919,0,0.0,,
0.2116,-0.0465,9.6911,3.1792,4.1533,2.6642,0.319,0.0017,9.6718,6920,0,0.0,,
-0.42,-0.2407,9.844,0.1195,-2.1497,-2.2917,-0.347,-0.254,9.8386,6921,0,0.0,,
0.4097,0.6589,9.7078,-0.3942,-0.2707,1.7928,0.3505,0.6917,9.7186,6922,0,0.0,,
-0.1661,-0.0484,10.1346,3.689,-0.3645,1.1401,-0.2312,-0.0697,10.1363,6923,0,0.0,,
0.7247,0.5786,9.9963,1.0734,1.9915,-3.2532,0.6972,0.5331,9.983,6924,0,0.0,,
0.1145,-0.2217,9.7019,-3.6672,1.3985,-1.2126,0.1035,-0.1426,9.6561,6925,0,0.0,,
0.3311,0.0897,9.9078,-5.0543,-0.7473,1.5954,0.3286,0.081,9.9397,6926,0,0.0,,
-0.0644,-0.3787,10.0389,-4.3028,1.472,2.0272,-0.0317,-0.3788,10.0573,6927,0,0.0,,
0.3046,0.2589,9.9962,-6.4143,1.0597,1.777,0.356,0.2775,9.9547,6928,0,0.0,,
-0.2184,0.1602,9.9089,2.1278,-1.8534,6.0239,-0.1489,0.1971,9.9714,6929,0,0.0,,
-0.3868,0.4908,10.1216,1.9016,3.2063,-1.4939,-0.4897,0.5374,10.1918,6930,0,0.0,,
0.0957,-0.0072,9.8494,1.9994,3.0651,-1.1923,0.1183,-0.0147,9.8191,6931,0,0.0,,
-0.008,0.0544,9.6907,-0.5408,2.2388,-1.7382,0.0184,0.0681,9.7393,6932,0,0.0,,
-0.0717,-0.5997,9.777,0.6415,5.0333,-2.943,-0.0239,-0.6074,9.7398,6933,0,0.0,,
-0.1669,-0.5028,9.9921,-7.6837,1.6614,0.177,-0.1151,-0.5117,10.0217,6934,0,0.0,,
-0.0375,0.178,9.3771,2.1932,-1.9639,1.1771,-0.0315,0.1606,9.3349,6935,0,0.0,,
0.1058,0.0545,9.9948,-1.3307,-0.3145,4.8156,0.0793,-0.0335,9.9326,6936,0,0.0,,
0.2782,0.3187,9.8524,1.1787,-0.9389,-0.0924,0.3342,0.2883,9.8357,6937,0,0.0,,
-0.0947,-0.0885,9.6814,0.3619,0.125,1.1078,-0.1424,-0.1153,9.6247,6938,0,0.0,,
0.1674,0.5985,10.1268,-2.7995,2.9467,-1.302,0.239,0.5578,10.0857,6939,0,0.0,,
-0.1226,0.045,9.4353,4.2087,6.7017,-4.9583,-0.1001,0.0594,9.4105,6940,0,0.0,,
-0.1577,-0.4551,9.9478,-1.6982,0.0783,-1.8014,-0.1148,-0.4924,9.9925,6941,0,0.0,,
0.3294,0.3944,10.0305,-0.2593,0.3177,4.2631,0.2501,0.36,10.1483,6942,0,0.0,,
0.052,0.4711,9.6029,3.8687,1.8282,4.0791,0.112,0.5363,9.5734,6943,0,0.0,,
0.1934,-0.1181,9.7264,-1.2878,-2.6563,-5.4264,0.204,-0.0746,9.7042,6944,0,0.0,,
-0.1031,-0.2258,10.1858,-0.1538,0.5418,-3.2699,-0.0816,-0.175,10.1728,6945,0,0.0,,
0.0314,-0.2619,9.9818,3.5305,0.9413,-0.8781,0.0203,-0.228,10.0325,6946,0,0.0,,
-0.1717,0.505,9.8545,-2.8811,3.6531,-0.3292,-0.1707,0.575,9.835,6947,0,0.0,,
0.2846,0.3201,9.7336,0.1342,0.6677,-3.8472,0.3543,0.4263,9.7634,6948,0,0.0,,
-0.438,-0.0852,9.5211,-1.483,-0.2856,-5.6451,-0.463,-0.1196,9.5888,6949,0,0.0,,
0.5639,0.116,9.5265,2.0654,-1.1354,-4.5533,0.5748,0.1079,9.5457,6950,0,0.0,,
0.3498,-0.6268,9.3481,0.7956,4.9492,-1.3048,0.4352,-0.5454,9.3481,6951,0,0.0,,
0.1536,0.459,9.6818,-1.6688,-0.3425,0.7971,0.1506,0.4684,9.6717,6952,0,0.0,,
0.3227,0.001,10.0311,1.0583,-0.3907,-1.5667,0.4106,0.0013,10.0172,6953,0,0.0,,
0.1906,0.3125,9.7303,0.7758,-1.0991,0.4893,0.1686,0.3199,9.7447,6954,0,0.0,,
-0.4818,-0.0982,9.6477,-6.9204,3.3123,2.8874,-0.4847,-0.1092,9.6963,6955,0,0.0,,
-0.1798,-0.0992,9.8168,2.1645,-5.2676,0.0648,-0.228,-0.0456,9.7787,6956,0,0.0,,
0.0306,0.5547,9.8238,0.6649,2.8068,-0.8302,-0.0106,0.535,9.8212,6957,0,0.0,,
-0.1855,-0.1264,9.8365,1.1598,-0.9345,0.9438,-0.1283,-0.1377,9.8012,6958,0,0.0,,
0.0635,0.3022,9.8787,0.0384,-0.1565,-3.3203,0.0278,0.3135,9.9133,6959,0,0.0,,
-0.2058,0.2448,9.7419,-6.5596,-3.5992,-1.4757,-0.2093,0.2755,9.721,6960,0,0.0,,
0.1339,-0.2646,9.7929,-1.7859,-3.9156,-0.3173,0.1359,-0.1914,9.7397,6961,0,0.0,,
0.6407,0.163,9.6528,-1.3095,1.4505,6.7939,0.6677,0.1568,9.6823,6962,0,0.0,,
0.3602,-0.0242,9.9295,-3.6343,-0.5354,2.7339,0.3002,0.0058,9.9272,6963,0,0.0,,
-0.1805,0.1469,9.8955,1.9736,3.4734,-2.0052,-0.1782,0.0766,9.9807,6964,0,0.0,,
-0.4442,-0.1961,9.4696,-0.5118,-0.8811,1.8566,-0.3699,-0.2201,9.4281,6965,0,0.0,,
-0.0193,-0.5387,9.8539,3.7203,3.0711,7.2768,0.0001,-0.6001,9.8326,6966,0,0.0,,
-0.2094,0.1754,9.6441,-0.6504,-4.8016,6.3234,-0.1316,0.2609,9.6789,6967,0,0.0,,
0.1705,0.2309,9.8864,0.1058,-4.5503,0.8168,0.1728,0.2643,9.8447,6968,0,0.0,,
-0.6733,-0.2687,10.0416,-1.3421,-7.1496,-2.1765,-0.6359,-0.3286,10.012,6969,0,0.0,,
0.1034,0.1093,9.6845,2.1226,10.1015,3.0549,0.1692,0.123,9.7275,6970,0,0.0,,
0.2752,-0.1791,9.8347,-1.4049,-2.4974,1.4745,0.2861,-0.1825,9.8331,6971,0,0.0,,
0.1122,-0.1322,9.9503,1.9362,5.0185,-5.08,0.2121,-0.1209,10.0117,6972,0,0.0,,
-0.0506,0.0886,9.9511,-5.1181,-0.3963,4.0682,0.0043,0.0086,9.8502,6973,0,0.0,,
0.2547,-0.5643,9.7762,-0.7104,-2.0448,-3.2374,0.2359,-0.6677,9.8635,6974,0,0.0,,
0.2217,0.1594,9.4282,0.6079,2.8451,-1.7971,0.2629,0.2369,9.3479,6975,0,0.0,,
-0.0045,0.2878,9.6963,-5.4885,5.2839,1.4198,-0.0019,0.3026,9.7129,6976,0,0.0,,
0.7847,0.1331,9.776,-2.1796,4.2464,0.6147,0.8059,0.1406,9.7586,6977,0,0.0,,
0.0576,-0.2574,9.5412,5.0351,1.0972,-2.4753,0.0643,-0.2195,9.5304,6978,0,0.0,,
-0.2749,0.2269,10.2839,-2.9292,-3.5485,3.4181,-0.3266,0.2467,10.2335,6979,0,0.0,,
0.3151,-0.0124,9.8749,-1.4761,-0.0993,-1.2616,0.3091,-0.0246,9.835,6980,0,0.0,,
0.1002,0.0551,9.5274,-12.0317,1.506,3.5464,0.1151,0.0729,9.5184,6981,0,0.0,,
0.4929,-0.0639,9.534,-0.6289,-0.245,3.9479,0.472,0.0084,9.5421,6982,0,0.0,,
-0.3465,0.4406,9.7439,5.8246,1.0953,0.8926,-0.2408,0.3706,9.774,6983,0,0.0,,
-0.1254,-0.2384,9.585,-1.8781,-2.9136,-3.1115,-0.1129,-0.285,9.6088,6984,0,0.0,,
0.1455,-0.2956,9.9453,-4.3196,-3.3579,-7.0535,0.0683,-0.2108,9.9279,6985,0,0.0,,
0.0166,-0.1363,9.9219,-0.7261,2.1856,0.7351,-0.0299,-0.0557,9.9367,6986,0,0.0,,
0.1198,0.3637,10.188,-0.8336,-0.9506,2.7878,0.0725,0.293,10.1415,6987,0,0.0,,
-0.3129,-0.2452,9.8158,-0.7002,6.9704,4.7898,-0.3445,-0.2977,9.7731,6988,0,0.0,,
0.3254,0.0309,9.9625,4.5972,-1.3851,-3.2134,0.2803,0.0407,9.9405,6989,0,0.0,,
0.2303,-0.3113,10.0654,5.9012,-1.188,2.0734,0.2432,-0.2453,10.0295,6990,0,0.0,,
0.105,-0.1301,9.7098,2.9771,0.2832,5.3649,0.1283,-0.0219,9.6426,6991,0,0.0,,
0.1136,0.0618,10.131,3.0984,-4.6308,0.2559,0.1546,0.1524,10.0773,6992,0,0.0,,
-0.444,0.4287,9.8101,-2.6956,-1.1472,-2.9879,-0.4484,0.3568,9.8454,6993,0,0.0,,
-0.0034,-0.4061,9.5581,-0.9055,1.2247,1.948,-0.0199,-0.3999,9.4738,6994,0,0.0,,
0.1652,0.3127,9.8104,-5.5709,-5.8004,-3.5107,0.1505,0.1955,9.6555,6995,0,0.0,,
0.2809,0.6923,9.869,3.8157,-3.0768,-3.3678,0.294,0.667,9.9548,6996,0,0.0,,
0.4453,-0.0181,9.5684,-5.9877,2.5351,-0.1725,0.4934,-0.0167,9.5842,6997,0,0.0,,
0.2875,-0.3002,9.7709,-2.7591,0.2326,1.355,0.3362,-0.3393,9.7633,6998,0,0.0,,
-0.0442,-0.0011,9.1603,2.3279,2.0334,0.8225,-0.0709,-0.0224,9.1492,6999,0,0.0,,
0.1947,0.0525,10.0373,-1.732,-4.5344,1.4848,0.192,0.0869,10.0401,7000,0,0.0,0.0,0.010898540657542623
-0.4254,0.1829,9.9865,4.1661,3.6164,-1.3208,-0.4418,0.181,10.0394,7001,0,0.0,,
0.0222,0.3244,9.5739,1.2362,-1.1755,0.9397,-0.0312,0.3384,9.5538,7002,0,0.0,,
0.4304,-0.5025,10.1765,1.292,-1.3472,-0.3247,0.3678,-0.4303,10.2006,7003,0,0.0,,
-0.2641,-0.1253,9.9916,4.633,-4.5019,-3.6273,-0.2885,-0.0524,9.9566,7004,0,0.0,,
-0.3061,-0.0796,10.1256,-3.6488,-0.4756,-6.2984,-0.306,-0.0504,10.098,7005,0,0.0,,
-0.0649,-0.0467,9.9812,4.0085,2.3014,1.4613,0.0046,-0.0608,9.9664,7006,0,0.0,,
0.4873,-0.1627,10.2124,1.0851,1.3606,-0.3522,0.4692,-0.1267,10.202,7007,0,0.0,,
-0.3054,0.1341,9.7798,-2.4747,-3.3203,6.0607,-0.297,0.1514,9.7269,7008,0,0.0,,
-0.0231,-0.2226,9.6323,1.3221,-2.2586,-5.1703,0.0039,-0.2122,9.6571,7009,0,0.0,,
-0.424,-0.0644,9.8876,-0.4146,1.1949,1.7258,-0.4634,-0.0863,9.8152,7010,0,0.0,,
0.0028,-0.1296,9.3999,0.3586,1.3706,0.5627,0.0303,-0.1292,9.3318,7011,0,0.0,,
-0.2616,0.3168,9.4797,-0.4635,8.2366,-1.0047,-0.2162,0.3975,9.4636,7012,0,0.0,,
-0.2275,-0.0363,9.7944,-0.0222,0.9906,0.8639,-0.3107,-0.0923,9.8698,7013,0,0.0,,
0.5865,1.0486,9.7738,-1.4174,1.0693,3.2403,0.5555,1.111,9.6895,7014,0,0.0,,
0.2348,-0.112,9.8384,-0.3383,-5.5923,-1.6018,0.19,-0.0635,9.8215,7015,0,0.0,,
-0.1656,0.3408,9.7892,-2.9985,0.7137,2.0249,-0.1541,0.346,9.7928,7016,0,0.0,,
0.5299,0.0881,10.0889,0.856,3.4817,3.1091,0.5675,0.1047,10.0966,7017,0,0.0,,
0.5285,0.463,9.966,4.7562,2.4967,-1.1098,0.5568,0.4488,10.0207,7018,0,0.0,,
-0.3551,0.0969,9.8731,-4.9718,0.633,-0.7623,-0.2889,0.0381,9.8784,7019,0,0.0,,
-0.392,-0.2162,9.7104,3.0346,-2.7072,0.0256,-0.4173,-0.2078,9.7401,7020,0,0.0,,
0.3435,0.2321,9.7443,0.1902,-3.2945,2.0536,0.2414,0.2769,9.8043,7021,0,0.0,,
-0.0586,0.0966,9.88,-2.6628,7.6477,-1.6823,-0.036,0.0964,9.8925,7022,0,0.0,,
-0.2999,0.7633,10.0746,-0.3395,-2.7695,1.7523,-0.3373,0.8448,10.0285,7023,0,0.0,,
-0.2097,0.4453,9.826,2.1189,0.6304,-2.2871,-0.2226,0.4558,9.8523,7024,0,0.0,,
-0.0445,-0.0803,9.9,-7.1805,0.0708,2.9484,-0.0063,-0.1639,9.8565,7025,0,0.0,,
-0.2322,-0.2569,9.926,-2.4591,-2.9664,0.7672,-0.2268,-0.1589,9.907,7026,0,0.0,,
0.1092,-0.3727,9.8943,0.1179,0.7021,-1.5828,0.0895,-0.359,9.9056,7027,0,0.0,,
-0.3517,-0.0492,9.7137,-3.3169,1.5364,0.1476,-0.4478,0.0081,9.6192,7028,0,0.0,,
-0.6123,-0.0896,9.6162,2.4997,1.1836,-1.6817,-0.6134,-0.0497,9.6145,7029,0,0.0,,
0.0746,0.0832,9.8899,-1.9652,3.4579,-1.9576,-0.026,0.0547,9.9035,7030,0,0.0,,
-0.2014,0.0502,9.8839,-1.5129,2.1184,2.5828,-0.2388,0.048,9.9472,7031,0,0.0,,
0.3576,-0.2036,9.721,5.3576,-0.1585,-1.1531,0.3532,-0.1677,9.7257,7032,0,0.0,,
-0.0006,-0.1071,9.5308,-3.5879,-0.9997,0.733,-0.0275,-0.06,9.4621,7033,0,0.0,,
-0.4996,0.1894,9.5224,-2.0312,-1.8628,5.2205,-0.5176,0.154,9.5744,7034,0,0.0,,
0.2619,-0.0547,9.8356,-1.8325,-3.9646,7.3615,0.1716,-0.1172,9.8589,7035,0,0.0,,
0.1449,-0.3348,9.7423,3.6961,-3.0613,-1.6166,0.0933,-0.3312,9.6977,7036,0,0.0,,
-0.2218,0.3752,10.1158,-1.5458,5.5627,-0.3698,-0.1679,0.3637,10.1004,7037,0,0.0,,
0.0301,0.1414,10.0011,6.9951,1.09,-1.8613,-0.0204,0.2293,10.0392,7038,0,0.0,,
-0.2133,-0.2797,9.5643,1.9748,1.9475,-0.6446,-0.1756,-0.297,9.5243,7039,0,0.0,,
0.0239,0.0151,9.5251,-5.0951,-0.0264,1.871,0.0422,0.0133,9.5478,7040,0,0.0,,
0.0095,-0.349,9.4903,1.6151,2.4576,-3.8889,-0.0343,-0.4121,9.4801,7041,0,0.0,,
